libName	subtype.pam50	subtype.pam50_proba_Basal	subtype.pam50_proba_Her2	subtype.pam50_proba_LumA	subtype.pam50_proba_LumB	subtype.pam50_proba_Normal
TCGA.A7.A4SF.01A.11R.A266.07	Her2	0	0.543740419008687	0	0.456259580991313	0
TCGA.AO.A129.01A.21R.A10J.07	Basal	0.99406624934794	0.00593375065206051	0	0	0
TCGA.E9.A1N6.01A.11R.A144.07	LumB	0	0.423380447585395	0	0.576619552414605	0
TCGA.OL.A5D7.01A.11R.A27Q.07	Basal	0.701816984135697	0.181423944667069	0	0.116759071197233	0
TCGA.E2.A1LB.01A.11R.A144.07	Her2	0	0.643032867545759	0	0.356967132454241	0
TCGA.EW.A6SB.01A.12R.A32P.07	Basal	0.835741404766927	0	0	0	0.164258595233073
TCGA.E9.A1R5.01A.11R.A14M.07	LumB	0	0	0.499215510478539	0.500784489521461	0
TCGA.E2.A15I.01A.21R.A137.07	LumA	0	0	0.633020825328518	0	0.366979174671482
TCGA.E2.A1IK.01A.11R.A144.07	LumA	0	0	0.635634773389875	0	0.364365226610125
TCGA.AC.A2BK.01A.11R.A21T.07	Basal	0.612260458496416	0.227672444467036	0	0.160067097036548	0
TCGA.GM.A2DM.01A.11R.A180.07	LumA	0	0	0.753108047016275	0	0.246891952983725
TCGA.B6.A402.01A.11R.A239.07	Basal	0.870098614698286	0	0	0	0.129901385301714
TCGA.E2.A1IF.01A.11R.A144.07	LumA	0	0	0.732979664014147	0.171770757977655	0.0952495780081987
TCGA.AQ.A04L.01B.21R.A10J.07	Her2	0	0.437684515195369	0.147091172214182	0.415224312590449	0
TCGA.A8.A075.01A.11R.A084.07	LumB	0	0.497914241365929	0	0.502085758634071	0
TCGA.A2.A25C.01A.11R.A169.07	LumB	0	0.293545806927952	0.02479542238356	0.681658770688488	0
TCGA.BH.A1EX.01A.11R.A13Q.07	LumB	0	0.365812276555778	0.26243713264255	0.371750590801672	0
TCGA.E2.A1B0.01A.11R.A12P.07	Her2	0.206172758778526	0.743673576145949	0	0.0501536650755247	0
TCGA.E2.A10C.01A.21R.A10J.07	LumB	0	0.347581317764804	0	0.652418682235196	0
TCGA.BH.A1FM.01A.11R.A13Q.07	LumB	0	0.272625236294896	0	0.727374763705104	0
TCGA.PL.A8LY.01A.11R.A41B.07	Normal	0	0	0.409361864730608	0	0.590638135269392
TCGA.D8.A1JA.01A.11R.A13Q.07	Her2	0	0.691686927732657	0.0513682685841395	0.256944803683203	0
TCGA.OL.A5RX.01A.11R.A28M.07	LumA	0	0	0.574208077973861	0	0.425791922026139
TCGA.A2.A0T7.01A.21R.A084.07	LumA	0	0	0.536312264545835	0	0.463687735454165
TCGA.E9.A24A.01A.11R.A169.07	LumA	0	0	0.582612624241642	0.417387375758358	0
TCGA.UU.A93S.01A.21R.A41B.07	Her2	0	0.638489400234367	0	0.361510599765633	0
TCGA.A1.A0SO.01A.22R.A084.07	Basal	0.414889508689122	0.336365586783952	0	0.248744904526926	0
TCGA.AR.A24W.01A.11R.A169.07	LumA	0	0	0.55231024346122	0	0.44768975653878
TCGA.AQ.A54N.01A.11R.A266.07	Basal	0.746083281797568	0	0	0	0.253916718202432
TCGA.BH.A0B9.01A.11R.A056.07	Basal	1	0	0	0	0
TCGA.AR.A0TQ.01A.11R.A084.07	Her2	0	0.544856459330143	0	0.455143540669856	0
TCGA.A7.A26J.01A.11R.A277.07	LumB	0	0	0.460415938483048	0.539584061516952	0
TCGA.BH.A0H3.01A.11R.A12P.07	LumA	0	0	0.684363020415441	0	0.315636979584559
TCGA.E2.A9RU.01A.11R.A41B.07	LumB	0	0.421243728545022	0	0.578756271454977	0
TCGA.D8.A1XF.01A.11R.A14D.07	LumB	0	0.00953454992823457	0	0.990465450071765	0
TCGA.GM.A2D9.01A.11R.A18M.07	LumA	0	0	0.75	0	0.25
TCGA.D8.A1JE.01A.11R.A13Q.07	LumB	0	0.196613039796782	0.143437764606266	0.659949195596952	0
TCGA.AO.A03L.01A.41R.A056.07	LumB	0	0.495055488407867	0	0.504944511592133	0
TCGA.GM.A3XL.01A.11R.A22U.07	Basal	0.806268191971841	0.170649157246328	0	0.0230826507818317	0
TCGA.AN.A0XL.01A.11R.A10J.07	LumA	0	0	0.660625	0	0.339375
TCGA.B6.A401.01A.11R.A239.07	LumA	0	0	0.77652166789547	0.0184320471860408	0.205046284918489
TCGA.E9.A1R3.01A.31R.A14M.07	LumA	0	0	0.661016263451736	0	0.338983736548264
TCGA.D8.A1JC.01A.11R.A13Q.07	LumB	0	0.126151012891344	0	0.873848987108656	0
TCGA.C8.A275.01A.21R.A16F.07	Her2	0	0.668935244845361	0	0.331064755154639	0
TCGA.E9.A229.01A.31R.A157.07	LumB	0	0	0.459265633964429	0.540734366035571	0
TCGA.D8.A1Y0.01A.11R.A14M.07	LumB	0	0	0.129776894190413	0.870223105809587	0
TCGA.OL.A5RW.01A.11R.A28M.07	Basal	0.86384926548861	0	0	0	0.13615073451139
TCGA.BH.A0DQ.01A.11R.A084.07	LumA	0	0	0.623466407010711	0.376533592989289	0
TCGA.A2.A3XU.01A.12R.A22U.07	Basal	0.85676133402814	0	0	0	0.14323866597186
TCGA.AN.A0XT.01A.11R.A109.07	LumA	0	0	0.693823169666259	0	0.306176830333741
TCGA.EW.A1OZ.01A.11R.A144.07	Her2	0	0.564067879980325	0	0.435932120019675	0
TCGA.GM.A2DB.01A.31R.A18M.07	Her2	0.147777519199441	0.674036149251416	0	0.178186331549143	0
TCGA.A2.A0YC.01A.11R.A109.07	LumB	0	0	0.441822882999354	0.558177117000646	0
TCGA.AN.A0XU.01A.11R.A109.07	Basal	0.997526737967914	0	0	0	0.00247326203208556
TCGA.BH.A204.01A.11R.A157.07	LumB	0	0.0926075703655775	0	0.907392429634422	0
TCGA.B6.A0RS.01A.11R.A084.07	Her2	0.0106389675794775	0.743909348441926	0	0.245451683978596	0
TCGA.E9.A1RB.01A.11R.A157.07	LumB	0.189844270738654	0.205598982003272	0	0.604556747258074	0
TCGA.BH.A0W4.01A.11R.A109.07	LumA	0	0	0.704727390739939	0	0.295272609260061
TCGA.A2.A0T0.01A.22R.A084.07	Basal	0.658730703259005	0.247478559176672	0	0.0937907375643225	0
TCGA.B6.A0WZ.01A.11R.A109.07	LumB	0	0.134244833068363	0.379332273449921	0.486422893481717	0
TCGA.AN.A0XS.01A.22R.A109.07	LumA	0	0	0.8149328081557	0	0.1850671918443
TCGA.A1.A0SQ.01A.21R.A144.07	LumA	0	0	0.690049942374184	0.18033038801383	0.129619669611986
TCGA.E2.A1LL.01A.11R.A144.07	Basal	0.953763963088878	0.0377853326857698	0	0	0.00845070422535211
TCGA.D8.A1X9.01A.12R.A157.07	LumB	0	0.311246548939939	0.238214304318383	0.450539146741678	0
TCGA.D8.A1XZ.01A.11R.A14M.07	LumB	0	0.359014179608373	0	0.640985820391627	0
TCGA.AR.A1AU.01A.11R.A12P.07	LumA	0	0	0.598606456165108	0	0.401393543834892
TCGA.E2.A1IE.01A.11R.A13Q.07	LumB	0	0	0.370317395450211	0.629682604549789	0
TCGA.A2.A0T5.01A.21R.A084.07	LumA	0	0	0.686814001779887	0	0.313185998220113
TCGA.D8.A1XG.01A.11R.A14D.07	LumA	0	0	0.660332702190966	0	0.339667297809034
TCGA.AR.A24L.01A.11R.A169.07	LumB	0	0.0167323696890057	0.273937801138852	0.709329829172142	0
TCGA.A2.A0CT.01A.31R.A056.07	LumB	0	0.240699384498066	0.279154638052181	0.480145977449752	0
TCGA.D8.A1XQ.01A.11R.A14M.07	Basal	0.899381113994809	0.055566646702602	0	0	0.0450522393025887
TCGA.E2.A15J.01A.11R.A12P.07	LumA	0	0	0.508592631167817	0.491407368832183	0
TCGA.BH.A0H7.01A.13R.A056.07	LumB	0	0.00783713178992883	0.366543554634718	0.625619313575354	0
TCGA.BH.A0E0.01A.11R.A056.07	Basal	0.810542056074766	0.137644859813084	0	0.0518130841121495	0
TCGA.AO.A1KP.01A.11R.A13Q.07	LumB	0	0	0.359748347737672	0.640251652262328	0
TCGA.B6.A0RN.01A.12R.A084.07	LumA	0	0	0.704869507212541	0	0.295130492787459
TCGA.AR.A1AY.01A.21R.A12P.07	Basal	1	0	0	0	0
TCGA.E9.A1RD.01A.11R.A157.07	LumB	0	0	0.474934487866013	0.525065512133987	0
TCGA.AR.A254.01A.21R.A169.07	Her2	0	0.53890771637122	0	0.46109228362878	0
TCGA.D8.A27L.01A.11R.A16F.07	LumA	0	0	0.737503913179589	0	0.262496086820411
TCGA.S3.AA10.01A.21R.A41B.07	Basal	0.913244687785165	0	0	0	0.0867553122148351
TCGA.E9.A1RE.01A.11R.A157.07	LumB	0	0.229058484133228	0.126462103330711	0.644479412536061	0
TCGA.BH.A0BT.01A.11R.A12P.07	LumA	0	0	0.76522806004619	0	0.234771939953811
TCGA.D8.A1J8.01A.11R.A13Q.07	LumB	0	0.336046633756958	0	0.663953366243042	0
TCGA.AR.A0TV.01A.21R.A084.07	LumB	0	0.225603112840467	0	0.774396887159533	0
TCGA.E9.A1RH.01A.21R.A169.07	Her2	0.271385407895389	0.477240081232354	0	0.251374510872257	0
TCGA.AO.A1KT.01A.11R.A13Q.07	LumB	0	0.437674790251698	0	0.562325209748302	0
TCGA.A2.A4S3.01A.21R.A266.07	LumB	0.0185632745410603	0.419859104232015	0	0.561577621226924	0
TCGA.D8.A1JD.01A.11R.A13Q.07	LumB	0	0.295080954146583	0	0.704919045853417	0
TCGA.B6.A409.01A.11R.A24H.07	Basal	0.79386149740132	0	0	0	0.20613850259868
TCGA.LL.A6FR.01A.12R.A31O.07	Basal	0.813448320580988	0	0	0	0.186551679419012
TCGA.A2.A0SW.01A.11R.A084.07	LumB	0	0.36896470310471	0	0.63103529689529	0
TCGA.E9.A22H.01A.11R.A157.07	LumB	0	0.00481303221029248	0.19244724176231	0.802739726027397	0
TCGA.A1.A0SI.01A.11R.A144.07	LumB	0	0.475796692214603	0	0.524203307785397	0
TCGA.OL.A5RU.01A.11R.A28M.07	LumA	0	0	0.681818181818182	0	0.318181818181818
TCGA.B6.A0X1.01A.11R.A109.07	Basal	0.610752332063808	0.21598498647679	0	0.173262681459403	0
TCGA.A2.A1FZ.01A.51R.A14D.07	LumA	0	0	0.772489539748954	0	0.227510460251046
TCGA.E2.A10B.01A.11R.A10J.07	LumB	0	0	0.388303693570451	0.611696306429549	0
TCGA.E9.A249.01A.11R.A169.07	LumB	0	0	0.355345394736842	0.644654605263158	0
TCGA.BH.A0DS.01A.11R.A056.07	LumA	0	0	0.835539809807943	0.0742743489340543	0.0901858412580024
TCGA.S3.A6ZF.01A.32R.A32P.07	LumB	0	0.209411905045926	0	0.790588094954074	0
TCGA.PL.A8LX.01A.11R.A41B.07	LumA	0	0	0.740501869817354	0.0767980055281557	0.18270012465449
TCGA.A2.A3XZ.01A.42R.A239.07	Her2	0	0.900240384615385	0	0.0997596153846154	0
TCGA.C8.A26W.01A.11R.A16F.07	LumB	0	0.350586264656616	0	0.649413735343384	0
TCGA.B6.A0RI.01A.11R.A056.07	LumB	0	0	0	1	0
TCGA.A2.A0EU.01A.22R.A056.07	LumA	0	0	0.586856705567247	0.413143294432753	0
TCGA.E9.A245.01A.22R.A16F.07	LumA	0	0	0.73329535744802	0.0262603246938194	0.24044431785816
TCGA.AQ.A1H3.01A.31R.A13Q.07	LumA	0	0	0.731708972444686	0.268291027555314	0
TCGA.AQ.A04H.01B.11R.A10J.07	LumB	0	0.368453654690844	0	0.631546345309157	0
TCGA.BH.A0HY.01A.11R.A056.07	Her2	0	0.504714563902839	0	0.495285436097161	0
TCGA.EW.A1PF.01A.11R.A144.07	LumA	0	0	0.715807114282625	0	0.284192885717375
TCGA.A2.A0YE.01A.11R.A109.07	Basal	0.852	0.148	0	0	0
TCGA.BH.A0BC.01A.22R.A084.07	LumA	0	0	0.548396068978305	0.451603931021695	0
TCGA.E9.A1RA.01A.11R.A14D.07	LumA	0	0	0.76999695863747	0.23000304136253	0
TCGA.A1.A0SF.01A.11R.A144.07	LumA	0	0	0.662301826209111	0	0.337698173790889
TCGA.EW.A1PA.01A.11R.A144.07	LumA	0	0	0.502733118971061	0.497266881028939	0
TCGA.BH.A1ET.01A.11R.A137.07	LumA	0	0	0.701309258942324	0	0.298690741057676
TCGA.E9.A227.01A.11R.A157.07	LumA	0	0	0.725829725829726	0.258297258297258	0.0158730158730159
TCGA.BH.A0E2.01A.11R.A056.07	LumB	0	0	0.435712339961863	0.564287660038137	0
TCGA.AR.A24N.01A.11R.A169.07	LumB	0	0.24989026149119	0.105160845300056	0.644948893208754	0
TCGA.B6.A0X4.01A.11R.A109.07	LumA	0	0	0.673673541336154	0	0.326326458663846
TCGA.BH.A0HK.01A.11R.A056.07	LumA	0	0	0.656011175938861	0.032130824225491	0.311857999835648
TCGA.AO.A126.01A.11R.A10J.07	LumB	0	0.20009485978538	0.339420169561866	0.460484970652754	0
TCGA.AO.A0JA.01A.11R.A056.07	LumB	0	0	0.259215757137694	0.740784242862306	0
TCGA.EW.A1J6.01A.11R.A13Q.07	LumA	0	0	0.506385950908002	0.493614049091998	0
TCGA.E9.A1RG.01A.11R.A14D.07	LumB	0	0.214464708339134	0	0.785535291660866	0
TCGA.A7.A13D.01A.13R.A12P.07	Basal	0.882655720615064	0.117344279384936	0	0	0
TCGA.BH.A202.01A.11R.A14M.07	LumB	0	0.4303250641574	0	0.5696749358426	0
TCGA.WT.AB41.01A.11R.A41B.07	LumA	0	0	0.734655719047232	0.0995853995610113	0.165758881391757
TCGA.BH.A0HX.01A.21R.A056.07	LumB	0	0.0556494890832905	0.367786517679924	0.576563993236786	0
TCGA.C8.A27A.01A.11R.A169.07	LumB	0	0.259440278521693	0	0.740559721478308	0
TCGA.BH.A201.01A.11R.A14M.07	LumA	0	0	0.536189737624402	0	0.463810262375598
TCGA.BH.A0W3.01A.11R.A109.07	LumB	0	0.078122005748962	0.185691472373044	0.736186521877994	0
TCGA.AR.A24V.01A.21R.A169.07	LumA	0	0	0.588429612061664	0.411570387938336	0
TCGA.AC.A23C.01A.12R.A169.07	LumA	0	0.104906842723661	0.483242880322274	0.411850276954065	0
TCGA.E9.A1N8.01A.11R.A144.07	Basal	0.768702075930428	0	0	0	0.231297924069572
TCGA.AN.A0XV.01A.11R.A109.07	LumA	0	0	0.715164419209842	0.2040059932182	0.080829587571958
TCGA.A2.A1FX.01A.11R.A13Q.07	LumB	0	0	0.130511958146487	0.869488041853513	0
TCGA.A2.A0YF.01A.21R.A109.07	LumB	0	0	0.423933922397234	0.576066077602766	0
TCGA.BH.A0H6.01A.21R.A056.07	LumA	0	0	0.863150437918599	0	0.136849562081401
TCGA.OL.A66L.01A.12R.A31O.07	LumA	0	0	0.634399932099813	0	0.365600067900187
TCGA.E2.A105.01A.11R.A10J.07	LumB	0	0	0.237143766916096	0.762856233083904	0
TCGA.C8.A1HE.01A.11R.A13Q.07	LumA	0	0	0.792995939675174	0.207004060324826	0
TCGA.E9.A1NH.01A.11R.A14D.07	LumA	0	0	0.746264864315479	0	0.253735135684521
TCGA.A7.A26I.01A.11R.A169.07	Basal	0.862788632326821	0.137211367673179	0	0	0
TCGA.B6.A1KF.01A.11R.A13Q.07	Basal	0.523837237499394	0.318298656578884	0	0.157864105921723	0
TCGA.AO.A0JF.01A.11R.A056.07	LumA	0	0	0.801795619603134	0.000972150740550123	0.197232229656316
TCGA.A2.A04R.01A.41R.A109.07	LumB	0	0	0.226428027418126	0.773571972581874	0
TCGA.D8.A1XW.01A.11R.A14M.07	Basal	0.609321000203293	0	0	0	0.390678999796707
TCGA.E2.A1AZ.01A.11R.A12P.07	Basal	0.781255845856457	0.212196794911767	0	0.00654735923177652	0
TCGA.C8.A26V.01A.11R.A16F.07	LumB	0	0.275074352970955	0.15762829842435	0.567297348604695	0
TCGA.AR.A0TP.01A.11R.A084.07	Basal	0.867458963973566	0	0	0	0.132541036026434
